student_id,resident_id,email,student_name,college,department,grade,gender,admission_type,gpa_current,gpa_prev_semester,gpa_drop_amount,earned_credits,attendance_rate,failed_course_count,lms_access_days_monthly,extracurricular_hours,extracurricular_program_count,competency_gap_score,counseling_session_count,is_risk_student
2024110365,050807-4392926,std_2024110365@dongguk.edu,학생_365,문과대학,국어국문학과,2,F,학생부종합(DoDream),3.5,3.73,0.23,18,90.8,0,18,18.8,3,43.3,3.0,0
2021110366,021215-3277129,std_2021110366@dongguk.edu,학생_366,사범대학,교육학과,4,M,교과위주(학교장추천),2.61,2.33,-0.28,18,96.6,0,20,41.7,6,18.0,0.0,0
2023110367,041225-4902194,std_2023110367@dongguk.edu,학생_367,바이오시스템대학,식품생명공학과,3,F,교과위주(학교장추천),2.98,2.9,-0.08,18,93.7,0,24,22.3,3,16.4,3.0,0
2024110368,051127-3474695,std_2024110368@dongguk.edu,학생_368,바이오시스템대학,식품생명공학과,2,M,수능위주(정시),3.9,4.05,0.14,18,99.2,0,20,35.8,5,30.4,,0
2022110369,030805-4965040,std_2022110369@dongguk.edu,학생_369,문과대학,국어국문학과,4,F,수능위주(정시),3.72,3.68,-0.04,18,93.5,0,21,20.7,3,38.3,,0
2023110370,040611-3421199,std_2023110370@dongguk.edu,학생_370,문과대학,사학과,3,M,논술위주,3.55,3.18,-0.37,18,88.5,0,17,35.4,5,50.4,0.0,0
2022110371,030113-4264244,std_2022110371@dongguk.edu,학생_371,공과대학,컴퓨터인공지능전공,4,F,수능위주(정시),3.32,3.57,0.25,18,93.5,0,16,11.7,2,41.2,1.0,0
2021110372,020125-3703146,std_2021110372@dongguk.edu,학생_372,문과대학,철학과,4,M,논술위주,1.52,2.74,1.21,12,74.8,2,6,4.9,1,56.5,0.0,1
2023110373,040722-4396412,std_2023110373@dongguk.edu,학생_373,사범대학,수학교육과,3,F,수능위주(정시),3.45,2.93,-0.53,15,100.0,1,18,25.9,4,14.1,0.0,0
2022110374,031227-3281902,std_2022110374@dongguk.edu,학생_374,공과대학,전자전기공학부,4,M,학생부종합(DoDream),2.95,3.19,0.25,15,96.9,1,22,26.3,4,39.0,0.0,0
2023110375,040707-4469061,std_2023110375@dongguk.edu,학생_375,문과대학,영어영문학전공,3,F,학생부종합(DoDream),3.14,3.47,0.33,18,97.4,0,19,12.9,2,41.6,3.0,0
2024110376,050127-3714653,std_2024110376@dongguk.edu,학생_376,공과대학,기계로봇에너지공학과,2,M,교과위주(학교장추천),3.34,3.06,-0.28,18,97.8,0,18,20.6,3,16.6,0.0,0
2023110377,040626-4914506,std_2023110377@dongguk.edu,학생_377,공과대학,정보통신공학과,3,F,수능위주(정시),2.47,2.79,0.33,18,91.9,0,22,16.2,2,29.4,,0
2023110378,040405-3151990,std_2023110378@dongguk.edu,학생_378,공과대학,전자전기공학부,3,M,학생부종합(DoDream),1.0,2.02,1.52,15,73.8,1,8,11.0,2,64.8,,1
2023110379,040218-4199270,std_2023110379@dongguk.edu,학생_379,공과대학,정보통신공학과,3,F,수능위주(정시),2.3,3.96,1.52,15,71.8,1,8,5.1,1,64.8,0.0,1
2023110380,041127-3380752,std_2023110380@dongguk.edu,학생_380,바이오시스템대학,식품생명공학과,3,M,교과위주(학교장추천),3.36,3.63,0.27,18,95.6,0,20,24.8,4,19.8,2.0,0
2023110381,040519-4316383,std_2023110381@dongguk.edu,학생_381,공과대학,정보통신공학과,3,F,교과위주(학교장추천),3.1,3.52,0.42,18,91.6,0,17,7.4,1,26.7,,0
2022110382,030107-3477721,std_2022110382@dongguk.edu,학생_382,바이오시스템대학,바이오환경과학과,4,M,교과위주(학교장추천),2.24,2.48,0.24,15,90.4,1,14,27.5,4,27.2,,0
2021110383,020207-4307374,std_2021110383@dongguk.edu,학생_383,문과대학,영어영문학전공,4,F,논술위주,3.24,3.4,0.16,18,95.1,0,18,25.9,4,39.5,2.0,0
2024110384,051007-3592134,std_2024110384@dongguk.edu,학생_384,바이오시스템대학,식품생명공학과,2,M,학생부종합(DoDream),3.11,3.04,-0.07,18,94.2,0,21,28.1,4,30.2,0.0,0
2023110385,040210-4837371,std_2023110385@dongguk.edu,학생_385,바이오시스템대학,바이오환경과학과,3,F,학생부종합(DoDream),2.2,2.23,0.16,18,92.6,0,14,40.6,6,19.9,0.0,0
2023110386,040523-3459000,std_2023110386@dongguk.edu,학생_386,경영대학,경영정보학과,3,M,교과위주(학교장추천),3.28,3.24,-0.05,15,93.4,1,17,45.2,6,30.4,1.0,0
2021110387,020222-4733389,std_2021110387@dongguk.edu,학생_387,공과대학,컴퓨터인공지능전공,4,F,학생부종합(DoDream),2.4,2.54,0.14,18,90.4,0,10,20.2,3,33.0,0.0,0
2023110388,040411-3595288,std_2023110388@dongguk.edu,학생_388,문과대학,영어영문학전공,3,M,수능위주(정시),3.59,3.32,-0.27,18,97.0,0,18,26.9,4,24.9,0.0,0
2023110389,040819-4263543,std_2023110389@dongguk.edu,학생_389,공과대학,컴퓨터인공지능전공,3,F,수능위주(정시),4.19,4.3,0.11,18,92.1,0,27,29.1,4,19.4,1.0,0
2024110390,050824-3592232,std_2024110390@dongguk.edu,학생_390,사범대학,교육학과,2,M,학생부종합(DoDream),3.26,3.05,-0.21,15,93.9,1,25,18.0,3,14.4,1.0,0
2022110391,030918-4242321,std_2022110391@dongguk.edu,학생_391,공과대학,정보통신공학과,4,F,수능위주(정시),2.99,2.61,-0.38,18,92.0,0,18,16.6,2,13.7,3.0,0
2024110392,050524-3492515,std_2024110392@dongguk.edu,학생_392,공과대학,정보통신공학과,2,M,교과위주(학교장추천),4.4,4.3,-0.14,18,95.4,0,23,36.9,5,55.9,0.0,0
2024110393,050311-4789692,std_2024110393@dongguk.edu,학생_393,경영대학,회계학과,2,F,수능위주(정시),2.2,2.21,0.17,18,89.7,0,26,28.2,4,17.8,1.0,0
2022110394,030807-3133734,std_2022110394@dongguk.edu,학생_394,문과대학,국어국문학과,4,M,수능위주(정시),4.19,4.15,-0.04,15,100.0,1,22,21.9,3,26.9,3.0,0
2021110395,020709-4764197,std_2021110395@dongguk.edu,학생_395,공과대학,정보통신공학과,4,F,논술위주,2.2,2.62,0.48,18,88.3,0,17,21.4,3,14.9,3.0,0
2022110396,030504-3353516,std_2022110396@dongguk.edu,학생_396,사범대학,국어교육과,4,M,학생부종합(DoDream),3.25,3.31,0.05,18,87.6,0,17,18.6,3,27.5,,0
2023110397,040906-4312854,std_2023110397@dongguk.edu,학생_397,사범대학,수학교육과,3,F,교과위주(학교장추천),2.59,3.14,0.56,18,100.0,0,14,30.9,4,31.0,3.0,0
2022110398,030308-3868741,std_2022110398@dongguk.edu,학생_398,경영대학,경영학과,4,M,논술위주,2.77,2.22,-0.55,18,98.5,0,16,25.7,4,41.6,1.0,0
2021110399,020105-4538863,std_2021110399@dongguk.edu,학생_399,공과대학,기계로봇에너지공학과,4,F,논술위주,3.93,4.3,0.37,18,94.7,0,14,26.6,4,40.5,0.0,0
2022110400,030626-3649656,std_2022110400@dongguk.edu,학생_400,경영대학,회계학과,4,M,논술위주,3.43,3.64,0.21,18,94.1,0,17,20.7,3,40.4,1.0,0
2024110401,050219-4884366,std_2024110401@dongguk.edu,학생_401,공과대학,전자전기공학부,2,F,학생부종합(DoDream),2.96,3.2,0.24,18,97.5,0,23,19.2,3,30.8,3.0,0
2022110402,030717-3642994,std_2022110402@dongguk.edu,학생_402,바이오시스템대학,바이오환경과학과,4,M,수능위주(정시),2.81,2.44,-0.37,18,95.0,0,22,24.6,4,21.9,0.0,0
2022110403,030216-4918760,std_2022110403@dongguk.edu,학생_403,사범대학,교육학과,4,F,학생부종합(DoDream),3.21,3.16,-0.05,18,98.5,0,22,17.3,2,38.8,2.0,0
2023110404,041015-3489962,std_2023110404@dongguk.edu,학생_404,사범대학,수학교육과,3,M,학생부종합(DoDream),3.12,2.82,-0.3,15,93.3,1,10,16.3,2,12.3,2.0,0
2024110405,050803-4353890,std_2024110405@dongguk.edu,학생_405,바이오시스템대학,생명과학과,2,F,학생부종합(DoDream),3.81,3.5,-0.31,18,100.0,0,21,44.2,6,28.2,3.0,0
2023110406,040904-3329192,std_2023110406@dongguk.edu,학생_406,경영대학,회계학과,3,M,수능위주(정시),2.3,3.33,0.85,12,85.0,2,6,2.2,0,81.5,,1
2023110407,040415-4790527,std_2023110407@dongguk.edu,학생_407,공과대학,기계로봇에너지공학과,3,F,수능위주(정시),3.17,2.98,-0.19,15,91.3,1,23,23.3,3,21.0,1.0,0
2023110408,040517-3526941,std_2023110408@dongguk.edu,학생_408,사범대학,교육학과,3,M,수능위주(정시),3.62,3.44,-0.18,18,92.5,0,25,11.9,2,15.9,1.0,0
2023110409,040922-4248395,std_2023110409@dongguk.edu,학생_409,문과대학,사학과,3,F,수능위주(정시),2.24,3.23,0.99,12,76.9,2,4,6.5,1,52.4,,1
2021110410,020415-3651616,std_2021110410@dongguk.edu,학생_410,공과대학,정보통신공학과,4,M,수능위주(정시),2.2,1.96,0.18,18,93.0,0,22,29.0,4,36.3,0.0,0
2022110411,030523-4243435,std_2022110411@dongguk.edu,학생_411,경영대학,경영학과,4,F,논술위주,2.3,4.13,0.84,9,70.1,3,7,6.4,1,59.9,0.0,1
2023110412,041112-3920845,std_2023110412@dongguk.edu,학생_412,경영대학,경영정보학과,3,M,교과위주(학교장추천),2.78,3.05,0.28,15,93.4,1,18,30.4,4,31.7,,0
2024110413,050903-4225555,std_2024110413@dongguk.edu,학생_413,바이오시스템대학,생명과학과,2,F,학생부종합(DoDream),4.4,4.3,-0.27,18,92.8,0,12,33.9,5,29.1,1.0,0
2024110414,051025-3937007,std_2024110414@dongguk.edu,학생_414,공과대학,전자전기공학부,2,M,교과위주(학교장추천),4.28,4.01,-0.27,18,87.6,0,20,32.0,5,28.3,3.0,0
2023110415,041202-4756763,std_2023110415@dongguk.edu,학생_415,공과대학,컴퓨터인공지능전공,3,F,교과위주(학교장추천),1.06,2.85,1.79,12,73.6,2,5,8.8,1,64.1,,1
2024110416,050607-3531856,std_2024110416@dongguk.edu,학생_416,사범대학,수학교육과,2,M,수능위주(정시),3.01,3.13,0.11,18,95.9,0,18,28.2,4,32.2,2.0,0
2022110417,030524-4106475,std_2022110417@dongguk.edu,학생_417,바이오시스템대학,바이오환경과학과,4,F,논술위주,3.86,3.88,0.02,18,89.8,0,17,5.0,1,28.3,2.0,0
2024110418,050226-3834791,std_2024110418@dongguk.edu,학생_418,경영대학,경영정보학과,2,M,논술위주,3.4,3.38,-0.02,18,100.0,0,24,16.6,2,38.6,2.0,0
2023110419,040613-4690176,std_2023110419@dongguk.edu,학생_419,공과대학,전자전기공학부,3,F,학생부종합(DoDream),2.54,2.61,0.07,18,100.0,0,16,34.1,5,27.6,0.0,0
2023110420,040927-3824276,std_2023110420@dongguk.edu,학생_420,바이오시스템대학,생명과학과,3,M,수능위주(정시),3.29,3.09,-0.2,18,92.9,0,23,23.5,3,20.8,3.0,0
2023110421,040410-4109795,std_2023110421@dongguk.edu,학생_421,문과대학,국어국문학과,3,F,논술위주,3.41,2.98,-0.43,18,99.3,0,24,44.7,6,42.8,2.0,0
2024110422,050409-3934212,std_2024110422@dongguk.edu,학생_422,바이오시스템대학,생명과학과,2,M,수능위주(정시),2.2,1.7,0.34,18,93.7,0,12,19.4,3,44.9,1.0,0
2022110423,030806-4706888,std_2022110423@dongguk.edu,학생_423,경영대학,경영정보학과,4,F,학생부종합(DoDream),3.47,3.37,-0.1,15,91.0,1,19,23.7,3,24.1,2.0,0
2022110424,030903-3446997,std_2022110424@dongguk.edu,학생_424,바이오시스템대학,생명과학과,4,M,학생부종합(DoDream),3.48,3.42,-0.07,18,94.3,0,15,25.3,4,26.5,1.0,0
2022110425,030425-4245152,std_2022110425@dongguk.edu,학생_425,바이오시스템대학,생명과학과,4,F,수능위주(정시),2.61,2.86,0.25,18,91.8,0,24,15.7,2,10.1,1.0,0
2024110426,050207-3938569,std_2024110426@dongguk.edu,학생_426,문과대학,영어영문학전공,2,M,학생부종합(DoDream),2.2,2.13,-0.07,18,99.2,0,27,27.4,4,20.1,1.0,0
2024110427,050817-4885838,std_2024110427@dongguk.edu,학생_427,경영대학,경영학과,2,F,교과위주(학교장추천),2.58,2.57,-0.01,18,89.1,0,16,27.4,4,13.4,3.0,0
2021110428,020203-3244938,std_2021110428@dongguk.edu,학생_428,공과대학,기계로봇에너지공학과,4,M,학생부종합(DoDream),2.5,2.56,0.06,18,94.4,0,18,8.4,1,58.3,1.0,0
2024110429,050610-4588121,std_2024110429@dongguk.edu,학생_429,공과대학,기계로봇에너지공학과,2,F,수능위주(정시),3.98,4.3,0.32,18,94.1,0,15,21.9,3,32.9,3.0,0
2024110430,050514-3994576,std_2024110430@dongguk.edu,학생_430,공과대학,기계로봇에너지공학과,2,M,교과위주(학교장추천),2.41,2.55,0.13,18,90.0,0,23,12.6,2,46.0,3.0,0
2022110431,030913-4190570,std_2022110431@dongguk.edu,학생_431,공과대학,기계로봇에너지공학과,4,F,논술위주,2.3,4.04,1.4,12,52.5,2,8,3.6,1,54.9,,1
2024110432,050702-3877393,std_2024110432@dongguk.edu,학생_432,경영대학,경영정보학과,2,M,학생부종합(DoDream),2.3,3.67,0.98,9,83.1,3,12,3.2,0,67.7,,1
2023110433,040918-4131568,std_2023110433@dongguk.edu,학생_433,경영대학,경영정보학과,3,F,수능위주(정시),2.2,2.1,0.09,18,89.2,0,13,20.5,3,29.4,3.0,0
2022110434,030112-3133545,std_2022110434@dongguk.edu,학생_434,경영대학,경영정보학과,4,M,학생부종합(DoDream),2.3,3.96,1.35,12,63.3,2,7,5.9,1,57.8,0.0,1
2021110435,020303-4157124,std_2021110435@dongguk.edu,학생_435,바이오시스템대학,바이오환경과학과,4,F,학생부종합(DoDream),2.5,2.88,0.38,18,95.9,0,22,19.7,3,34.7,1.0,0
2022110436,030811-3638606,std_2022110436@dongguk.edu,학생_436,공과대학,전자전기공학부,4,M,학생부종합(DoDream),3.11,3.2,0.09,18,98.3,0,20,33.1,5,30.9,2.0,0
2022110437,030506-4613694,std_2022110437@dongguk.edu,학생_437,바이오시스템대학,바이오환경과학과,4,F,교과위주(학교장추천),3.87,3.24,-0.63,18,86.0,0,17,22.2,3,10.0,0.0,0
2024110438,050805-3385815,std_2024110438@dongguk.edu,학생_438,경영대학,경영정보학과,2,M,교과위주(학교장추천),3.79,3.57,-0.22,18,91.2,0,24,24.1,3,28.9,0.0,0
2021110439,020506-4863361,std_2021110439@dongguk.edu,학생_439,공과대학,컴퓨터인공지능전공,4,F,교과위주(학교장추천),3.66,3.58,-0.08,18,91.8,0,17,5.0,1,28.5,0.0,0
2024110440,050328-3933160,std_2024110440@dongguk.edu,학생_440,경영대학,회계학과,2,M,수능위주(정시),3.78,3.72,-0.06,18,98.6,0,24,20.2,3,28.5,0.0,0
2024110441,050408-4584137,std_2024110441@dongguk.edu,학생_441,바이오시스템대학,바이오환경과학과,2,F,학생부종합(DoDream),2.57,2.68,0.11,15,87.7,1,19,15.3,2,32.3,3.0,0
2023110442,040817-3553028,std_2023110442@dongguk.edu,학생_442,문과대학,국어국문학과,3,M,논술위주,4.09,4.3,0.21,18,98.9,0,20,42.1,6,28.9,1.0,0
2023110443,040427-4800251,std_2023110443@dongguk.edu,학생_443,경영대학,경영정보학과,3,F,교과위주(학교장추천),2.51,2.86,0.35,18,98.8,0,24,10.9,2,24.5,0.0,0
2021110444,020609-3763478,std_2021110444@dongguk.edu,학생_444,공과대학,기계로봇에너지공학과,4,M,수능위주(정시),3.42,3.2,-0.22,18,98.3,0,17,34.3,5,34.4,0.0,0
2022110445,031121-4658910,std_2022110445@dongguk.edu,학생_445,바이오시스템대학,생명과학과,4,F,수능위주(정시),3.81,3.41,-0.4,18,98.4,0,19,28.8,4,21.4,1.0,0
2022110446,030909-3547185,std_2022110446@dongguk.edu,학생_446,사범대학,교육학과,4,M,논술위주,4.33,4.3,-0.03,18,92.8,0,12,18.1,3,13.7,3.0,0
2023110447,040604-4630992,std_2023110447@dongguk.edu,학생_447,공과대학,정보통신공학과,3,F,교과위주(학교장추천),2.95,3.15,0.2,18,92.9,0,28,25.1,4,25.8,0.0,0
2022110448,030625-3941618,std_2022110448@dongguk.edu,학생_448,경영대학,회계학과,4,M,수능위주(정시),2.94,3.19,0.25,18,94.6,0,28,30.0,4,30.5,3.0,0
2023110449,040718-4762858,std_2023110449@dongguk.edu,학생_449,공과대학,기계로봇에너지공학과,3,F,수능위주(정시),3.25,3.67,0.42,18,89.9,0,20,33.0,5,19.9,,0
2021110450,020714-3114439,std_2021110450@dongguk.edu,학생_450,공과대학,기계로봇에너지공학과,4,M,논술위주,4.36,4.04,-0.32,18,91.4,0,21,23.6,3,37.5,,0
2023110451,040208-4527557,std_2023110451@dongguk.edu,학생_451,공과대학,전자전기공학부,3,F,학생부종합(DoDream),3.08,3.26,0.18,18,96.8,0,20,18.1,3,32.3,0.0,0
2021110452,020819-3151999,std_2021110452@dongguk.edu,학생_452,문과대학,영어영문학전공,4,M,학생부종합(DoDream),3.14,3.81,0.68,18,97.2,0,20,28.6,4,27.1,,0
2023110453,041128-4774502,std_2023110453@dongguk.edu,학생_453,경영대학,회계학과,3,F,논술위주,3.05,3.31,0.25,18,98.6,0,19,31.0,4,43.4,0.0,0
2023110454,040206-3370151,std_2023110454@dongguk.edu,학생_454,공과대학,기계로봇에너지공학과,3,M,교과위주(학교장추천),2.49,2.49,0.0,18,98.7,0,14,17.3,2,31.2,0.0,0
2021110455,020606-4138712,std_2021110455@dongguk.edu,학생_455,공과대학,정보통신공학과,4,F,학생부종합(DoDream),3.49,3.6,0.11,18,88.1,0,18,25.4,4,38.7,0.0,0
2023110456,040710-3493781,std_2023110456@dongguk.edu,학생_456,문과대학,영어영문학전공,3,M,교과위주(학교장추천),3.54,3.21,-0.34,18,92.4,0,19,11.9,2,45.9,1.0,0
2023110457,040326-4154796,std_2023110457@dongguk.edu,학생_457,공과대학,정보통신공학과,3,F,교과위주(학교장추천),3.43,3.72,0.29,18,89.8,0,19,34.8,5,19.2,3.0,0
2023110458,040502-3919433,std_2023110458@dongguk.edu,학생_458,문과대학,국어국문학과,3,M,교과위주(학교장추천),1.98,2.98,1.0,15,67.6,1,2,4.3,1,76.7,1.0,1
2023110459,040604-4978584,std_2023110459@dongguk.edu,학생_459,공과대학,정보통신공학과,3,F,수능위주(정시),4.03,3.91,-0.12,18,88.8,0,15,20.9,3,44.2,1.0,0
2023110460,040706-3888427,std_2023110460@dongguk.edu,학생_460,공과대학,기계로봇에너지공학과,3,M,논술위주,2.82,2.92,0.1,18,92.2,0,25,21.8,3,39.7,0.0,0
2023110461,040109-4800828,std_2023110461@dongguk.edu,학생_461,문과대학,국어국문학과,3,F,논술위주,3.15,2.86,-0.29,18,89.5,0,21,15.8,2,20.9,2.0,0
2022110462,030719-3360300,std_2022110462@dongguk.edu,학생_462,경영대학,회계학과,4,M,논술위주,3.44,3.34,-0.1,18,90.0,0,18,26.7,4,31.4,3.0,0
2022110463,031015-4882702,std_2022110463@dongguk.edu,학생_463,공과대학,전자전기공학부,4,F,수능위주(정시),4.38,4.29,-0.09,18,97.0,0,28,16.3,2,29.2,2.0,0
2021110464,020503-3476570,std_2021110464@dongguk.edu,학생_464,공과대학,전자전기공학부,4,M,학생부종합(DoDream),1.69,2.76,1.07,9,57.9,3,10,5.9,1,42.7,0.0,1
2024110465,050322-4510887,std_2024110465@dongguk.edu,학생_465,바이오시스템대학,바이오환경과학과,2,F,수능위주(정시),3.02,2.79,-0.23,18,92.6,0,17,32.8,5,29.0,1.0,0
2022110466,031117-3998201,std_2022110466@dongguk.edu,학생_466,공과대학,전자전기공학부,4,M,교과위주(학교장추천),1.74,3.21,1.47,12,69.4,2,9,0.0,0,55.4,1.0,1
2023110467,040510-4385385,std_2023110467@dongguk.edu,학생_467,공과대학,기계로봇에너지공학과,3,F,교과위주(학교장추천),2.92,3.07,0.15,18,96.1,0,13,38.2,5,33.5,2.0,0
2022110468,030610-3234042,std_2022110468@dongguk.edu,학생_468,사범대학,수학교육과,4,M,학생부종합(DoDream),1.74,3.25,1.51,15,85.0,1,5,3.5,1,65.4,0.0,1
2022110469,030804-4939812,std_2022110469@dongguk.edu,학생_469,문과대학,철학과,4,F,논술위주,2.78,2.97,0.18,18,93.9,0,18,45.5,6,14.6,1.0,0
2023110470,040223-3220360,std_2023110470@dongguk.edu,학생_470,공과대학,정보통신공학과,3,M,교과위주(학교장추천),2.74,2.53,-0.21,18,92.3,0,21,17.2,2,34.0,1.0,0
2022110471,030622-4299756,std_2022110471@dongguk.edu,학생_471,문과대학,영어영문학전공,4,F,학생부종합(DoDream),3.17,3.28,0.11,18,100.0,0,14,11.3,2,34.4,1.0,0
2023110472,040214-3948889,std_2023110472@dongguk.edu,학생_472,공과대학,전자전기공학부,3,M,수능위주(정시),3.29,3.06,-0.23,18,97.2,0,12,26.6,4,21.2,0.0,0
2022110473,031126-4188952,std_2022110473@dongguk.edu,학생_473,바이오시스템대학,식품생명공학과,4,F,수능위주(정시),3.12,3.45,0.33,18,99.9,0,15,28.4,4,29.0,1.0,0
2024110474,051019-3419753,std_2024110474@dongguk.edu,학생_474,문과대학,국어국문학과,2,M,학생부종합(DoDream),2.87,3.19,0.33,18,94.6,0,22,15.4,2,15.8,0.0,0
2023110475,040917-4491342,std_2023110475@dongguk.edu,학생_475,공과대학,정보통신공학과,3,F,논술위주,2.32,2.34,0.02,18,100.0,0,24,31.4,4,18.0,0.0,0
2022110476,030311-3280564,std_2022110476@dongguk.edu,학생_476,공과대학,전자전기공학부,4,M,논술위주,2.99,2.63,-0.36,18,94.5,0,21,16.3,2,26.9,3.0,0
2023110477,040816-4645669,std_2023110477@dongguk.edu,학생_477,공과대학,컴퓨터인공지능전공,3,F,수능위주(정시),3.17,2.94,-0.23,18,96.5,0,19,26.1,4,32.5,3.0,0
2021110478,021212-3387120,std_2021110478@dongguk.edu,학생_478,문과대학,영어영문학전공,4,M,교과위주(학교장추천),3.51,3.39,-0.12,18,91.3,0,21,12.0,2,32.8,3.0,0
2021110479,020527-4326301,std_2021110479@dongguk.edu,학생_479,바이오시스템대학,생명과학과,4,F,수능위주(정시),2.26,2.47,0.22,18,89.8,0,25,22.9,3,25.3,3.0,0
2024110480,050226-3884627,std_2024110480@dongguk.edu,학생_480,공과대학,기계로봇에너지공학과,2,M,수능위주(정시),3.71,2.85,-0.87,15,92.7,1,19,23.1,3,46.5,0.0,0
2023110481,040626-4324589,std_2023110481@dongguk.edu,학생_481,문과대학,국어국문학과,3,F,수능위주(정시),3.82,4.02,0.2,18,89.3,0,21,29.4,4,35.6,0.0,0
2021110482,021221-3963689,std_2021110482@dongguk.edu,학생_482,문과대학,철학과,4,M,교과위주(학교장추천),3.29,3.04,-0.24,18,96.6,0,27,5.0,1,25.0,1.0,0
2022110483,030316-4853266,std_2022110483@dongguk.edu,학생_483,문과대학,영어영문학전공,4,F,논술위주,2.33,2.72,0.39,18,95.6,0,22,13.0,2,29.9,3.0,0
2023110484,040521-3585714,std_2023110484@dongguk.edu,학생_484,경영대학,경영학과,3,M,교과위주(학교장추천),1.44,2.81,1.37,15,59.5,1,3,7.2,1,45.6,1.0,1
2023110485,041116-4335892,std_2023110485@dongguk.edu,학생_485,바이오시스템대학,식품생명공학과,3,F,수능위주(정시),3.04,3.08,0.04,18,98.6,0,15,14.4,2,23.5,3.0,0
2024110486,050416-3106277,std_2024110486@dongguk.edu,학생_486,경영대학,회계학과,2,M,교과위주(학교장추천),3.57,3.51,-0.07,18,85.9,0,15,5.6,1,43.3,2.0,0
2023110487,040708-4569234,std_2023110487@dongguk.edu,학생_487,문과대학,국어국문학과,3,F,교과위주(학교장추천),3.63,3.74,0.11,18,94.0,0,16,25.9,4,22.1,3.0,0
2022110488,031104-3655877,std_2022110488@dongguk.edu,학생_488,문과대학,국어국문학과,4,M,교과위주(학교장추천),2.91,3.2,0.29,18,94.7,0,20,26.7,4,32.5,1.0,0
2023110489,040627-4449379,std_2023110489@dongguk.edu,학생_489,사범대학,교육학과,3,F,논술위주,1.05,2.63,1.58,15,84.1,1,7,0.0,0,70.5,,1
2021110490,021126-3899203,std_2021110490@dongguk.edu,학생_490,공과대학,전자전기공학부,4,M,학생부종합(DoDream),2.2,1.83,0.31,18,90.4,0,20,22.2,3,30.6,3.0,0
2023110491,040816-4290093,std_2023110491@dongguk.edu,학생_491,공과대학,정보통신공학과,3,F,논술위주,2.73,2.93,0.2,18,90.8,0,22,30.5,4,22.0,3.0,0
2022110492,030714-3937876,std_2022110492@dongguk.edu,학생_492,공과대학,전자전기공학부,4,M,논술위주,1.28,2.3,1.02,15,68.4,1,1,5.2,1,73.4,,1
2023110493,040507-4815054,std_2023110493@dongguk.edu,학생_493,문과대학,국어국문학과,3,F,학생부종합(DoDream),2.89,2.92,0.02,15,94.3,1,18,31.0,4,21.9,0.0,0
2022110494,031219-3445182,std_2022110494@dongguk.edu,학생_494,공과대학,정보통신공학과,4,M,수능위주(정시),1.0,2.38,1.4,6,66.4,4,3,2.2,0,80.7,0.0,1
2021110495,020921-4975345,std_2021110495@dongguk.edu,학생_495,공과대학,전자전기공학부,4,F,학생부종합(DoDream),3.97,3.66,-0.31,18,91.0,0,21,26.9,4,48.9,0.0,0
2023110496,040715-3630338,std_2023110496@dongguk.edu,학생_496,경영대학,경영학과,3,M,학생부종합(DoDream),1.0,2.31,1.69,12,80.4,2,5,7.1,1,72.1,0.0,1
2022110497,030415-4594509,std_2022110497@dongguk.edu,학생_497,바이오시스템대학,바이오환경과학과,4,F,교과위주(학교장추천),2.87,2.88,0.01,18,94.6,0,16,15.3,2,21.2,0.0,0
2024110498,051111-3276774,std_2024110498@dongguk.edu,학생_498,공과대학,기계로봇에너지공학과,2,M,학생부종합(DoDream),4.06,3.9,-0.16,18,88.9,0,19,15.2,2,18.1,0.0,0
2021110499,021018-4574706,std_2021110499@dongguk.edu,학생_499,공과대학,기계로봇에너지공학과,4,F,교과위주(학교장추천),3.77,3.29,-0.48,18,95.5,0,22,39.0,6,17.6,,0
2023110500,041023-3213693,std_2023110500@dongguk.edu,학생_500,공과대학,기계로봇에너지공학과,3,M,학생부종합(DoDream),2.89,2.69,-0.21,18,97.5,0,21,21.5,3,26.3,3.0,0
2024110501,050501-4267995,std_2024110501@dongguk.edu,학생_501,공과대학,컴퓨터인공지능전공,2,F,논술위주,2.34,2.58,0.24,18,89.5,0,13,17.0,2,35.4,2.0,0
2024110502,051027-3949228,std_2024110502@dongguk.edu,학생_502,문과대학,철학과,2,M,학생부종합(DoDream),2.69,3.44,0.75,18,94.6,0,22,36.1,5,36.8,3.0,0
2023110503,040225-4878492,std_2023110503@dongguk.edu,학생_503,문과대학,철학과,3,F,논술위주,3.32,3.44,0.12,18,89.9,0,28,32.0,5,55.9,2.0,0
2021110504,020413-3321516,std_2021110504@dongguk.edu,학생_504,사범대학,교육학과,4,M,학생부종합(DoDream),3.82,3.38,-0.44,18,93.7,0,19,42.7,6,21.5,2.0,0
2022110505,030617-4839782,std_2022110505@dongguk.edu,학생_505,경영대학,경영정보학과,4,F,학생부종합(DoDream),2.2,2.49,0.42,18,94.1,0,20,21.1,3,23.8,0.0,0
2023110506,040308-3725638,std_2023110506@dongguk.edu,학생_506,문과대학,국어국문학과,3,M,교과위주(학교장추천),3.39,3.65,0.26,18,90.9,0,22,28.1,4,36.7,3.0,0
2022110507,031028-4608810,std_2022110507@dongguk.edu,학생_507,공과대학,기계로봇에너지공학과,4,F,수능위주(정시),2.74,2.72,-0.01,18,94.8,0,20,15.9,2,15.2,1.0,0
